Date,Close,High,Low,Open,Volume
2024-10-14,274.18328857421875,280.3081450258523,272.89131959321634,280.1167606025752,12690951
2024-10-15,271.503662109375,274.08757076208184,268.7761786379471,274.08757076208184,15087155
2024-10-16,273.13055419921875,274.90102793128347,268.5847582630182,270.8337368304725,18188885
2024-10-17,269.4939270019531,275.23598498123215,268.87187656198796,272.7477540157545,13343303
2024-10-18,271.120849609375,272.2692729878811,267.1971330116553,269.8767486206765,14028398
2024-10-21,264.7088928222656,271.79075886711604,262.7470053845367,269.0632753401779,10299773
2024-10-22,259.158203125,266.1922299367041,258.39260708255773,266.04868432944835,10028511
2024-10-23,259.2060852050781,262.6034579856036,253.65541137633159,258.3926211123046,18823321
2024-10-24,257.53131103515625,260.7372993080896,256.81355377430333,260.21092646009345,7488521
2024-10-25,252.69839477539062,258.6797052861281,250.35373857855217,258.3926140638598,12961181
2024-10-28,252.02850341796875,253.6554023399396,244.324572623879,249.44456561665027,13835091
2024-10-29,253.60757446289062,254.13391812386797,248.24831421802276,252.02851427433976,9122757
2024-10-30,250.40158081054688,254.75599244538384,249.82736915252661,253.60756912934335,11166643
2024-10-31,254.7081298828125,256.76569492955826,249.92308130637184,252.07635316577014,16173656
2024-11-01,260.0673828125,262.2206546113155,257.1006469374528,258.201202237946,2955757
2024-11-04,253.89466857910156,262.5556241211885,248.9660743322271,262.2206648760259,14355959
2024-11-05,255.9043731689453,257.05279642490956,252.26774820108625,253.79896947383304,11676017
2024-11-06,257.4834289550781,258.96681140313785,253.03334002213126,256.19148932064746,19244545
2024-11-07,253.79898071289062,258.87112037250773,253.41615347353863,258.87112037250773,6766663
2024-11-08,251.2628936767578,255.04309380375156,248.4875712926251,254.51675013293337,7836093
2024-11-11,245.8557891845703,251.07150379749132,244.99448628484888,251.07150379749132,8450657
2024-11-12,245.13803100585938,251.8849669745603,244.42027372444133,249.63598831832667,22445400
2024-11-13,241.6927947998047,245.90364610462458,238.29540755466834,245.13802084613877,17483332
2024-11-14,240.01803588867188,243.3675698415761,238.29541550661642,241.692802865124,12454540
2024-11-18,239.8744659423828,241.26214163454821,236.47709332448426,240.3051319725354,14636541
2024-11-19,243.15908813476562,250.41463558666874,242.2766619444592,245.12004852294922,17397559
2024-11-21,237.42327880859375,243.15909406837326,236.09963949083445,243.15909406837326,16189440
2024-11-22,240.80593872070312,242.12957799004303,238.74692435380956,240.02155158279413,9637581
2024-11-25,252.86582946777344,255.41508389020913,243.1100547835408,243.64932186839528,31973671
2024-11-26,249.28709411621094,253.20901496759674,247.62028074656013,251.93440265964895,9242451
2024-11-27,249.33612060546875,250.51269386627288,245.65931981486787,250.02245376085943,11689970
2024-11-28,247.277099609375,252.37559357804392,246.2966194245948,250.02244711894758,14202863
2024-11-29,251.6892852783203,253.60120376053854,247.32613631608268,248.84588365431617,11476347
2024-12-02,252.5226593017578,253.25801943941218,247.76733938815707,250.51268689425478,13677959
2024-12-03,257.2289733886719,259.53310772601174,253.79729286298087,255.31702512703504,15345326
2024-12-04,255.6112060546875,259.14091091928935,254.92485792996948,258.699712772155,10713838
2024-12-05,256.199462890625,258.111411238925,251.88535601858612,255.61119871134588,12896743
2024-12-06,254.97386169433594,257.86629022646497,254.48362159884834,255.7092218375673,8783386
2024-12-09,253.8463134765625,256.248501894443,252.66975520970968,254.9738597030017,6800856
2024-12-10,251.88536071777344,253.69925509607333,249.5322141911137,252.6207208774722,11318782
2024-12-11,251.59121704101562,253.65023137776478,250.65974891285668,252.47364320765666,5353032
2024-12-12,249.09100341796875,253.55219142073477,248.64979031020968,252.9638973030954,7123877
2024-12-13,249.28709411621094,251.7873066902168,244.6298131051903,248.06149385015286,11143128
2024-12-16,246.88491821289062,251.2970641673319,246.29662410646347,249.04197166822254,7283872
2024-12-17,242.57080078125,247.5222288913299,241.68837456639812,246.83589572856278,10066884
2024-12-18,239.3842315673828,242.66884617677798,238.6488714274532,242.57079217374456,8430930
2024-12-19,237.12913513183594,239.18813451255807,233.8935475781982,235.3152408327078,9518542
2024-12-20,232.47186279296875,239.38423627550503,230.7069954302388,236.78596971436139,15556528
2024-12-23,236.14866638183594,237.57035970509853,232.22674551162692,233.59941183182374,7722901
2024-12-24,234.28573608398438,238.50180385134524,233.94257699745307,236.29572344573157,3577400
2024-12-26,235.56036376953125,237.27620408835196,234.33476354180215,235.31524372398542,6330006
2024-12-27,232.2757568359375,236.2957316998549,231.68747768378864,235.31525148533268,6487888
2024-12-30,228.10870361328125,232.37379830064376,226.63798337087212,231.44234513930596,19401112
2024-12-31,234.5798797607422,235.2171858843891,227.8145725984134,228.10870467951813,12004845
2025-01-01,232.3247833251953,234.5700913896138,231.7365041743471,233.16799690625777,9418453
2025-01-02,241.2667694091797,241.962901971362,232.3738068355305,232.42283383759954,19745810
2025-01-03,253.83653259277344,257.62117179112204,243.14928946769064,243.60030198023537,49760410
2025-01-06,249.3949432373047,254.43461084598997,246.5417422764985,254.05220920707114,19265884
2025-01-07,258.3467102050781,262.1803912572397,253.01289569092984,254.09142986141575,52956766
2025-01-08,266.03369140625,268.1613467010972,260.5626248110296,261.24897295049834,42237794
2025-01-09,258.0427551269531,267.26907680147633,256.6014481295116,266.7200103188204,14706472
2025-01-10,257.8858947753906,261.2979766875025,253.42472177630782,258.8467761557248,13053552
2025-01-13,250.73818969726562,263.3569796592203,249.6400566943129,260.8371384409462,20416370
2025-01-14,255.28762817382812,256.8858157079089,251.8069353877598,252.49325358346886,8470150
2025-01-15,253.14036560058594,259.3075943087061,252.65993988755957,255.80727288610703,9344731
2025-01-16,258.0427551269531,260.4449434299821,254.92483547432585,254.92483547432585,14195450
2025-01-17,261.3666076660156,261.78820696039344,256.19945798911607,256.88580608098533,12148143
2025-01-20,264.1021423339844,265.1904909566728,259.8370772396008,262.8667575819722,9676264
2025-01-21,260.61163330078125,264.09235607222064,259.6409674475787,262.81771381942855,8989218
2025-01-22,258.8957824707031,261.1901324489506,256.6014624143365,260.80773081194906,7919682
2025-01-23,257.9153137207031,258.68008710675036,256.0720360141939,257.8663016777302,5026675
2025-01-24,251.50299072265625,260.4547799157481,250.7578161807046,257.8564833961161,6306281
2025-01-27,245.88482666015625,251.43434825728494,244.63961260037576,250.02245435657963,6944911
2025-01-28,243.8258056640625,247.4731931557124,241.89427346019585,245.12004669184682,8029472
2025-01-29,246.4927215576172,247.081015674552,242.1786145698982,244.0415210052903,5651586
2025-01-30,251.70887756347656,254.33655731219744,246.04170321735182,247.08100983321725,12588155
2025-01-31,257.48388671875,258.3467140680402,250.22835430356503,251.99322162668585,8850307
2025-02-01,252.5226593017578,257.3760481790289,248.79684657306126,254.48361966883613,10921673
2025-02-03,244.1395721435547,251.34610766710819,240.07058525887172,250.61074751004926,25719512
2025-02-04,249.14002990722656,252.4736566711292,247.0810154606779,247.47320156433437,8402532
2025-02-05,256.5426330566406,257.86628728372784,252.71876633985116,253.94436656458373,11590755
2025-02-06,251.14999389648438,257.81727712070335,249.33611452723719,257.5231151114974,12327998
2025-02-07,248.89999389648438,253.85000610351562,247.5,252.9499969482422,10098454
2025-02-10,242.4499969482422,249.60000610351562,241.8000030517578,248.9499969482422,7582536
2025-02-11,238.9499969482422,242.4499969482422,236.8000030517578,242.4499969482422,6711630
2025-02-12,237.39999389648438,241.25,234.14999389648438,239.0,5985956
2025-02-13,234.9499969482422,239.4499969482422,234.1999969482422,238.5,10079210
2025-02-14,230.5,237.9499969482422,226.75,235.0,8065352
2025-02-17,233.64999389648438,234.3000030517578,225.0500030517578,230.1999969482422,6692422
2025-02-18,236.60000610351562,237.14999389648438,229.5500030517578,232.1999969482422,6170974
2025-02-19,238.3000030517578,238.8000030517578,234.5,236.0,6168581
2025-02-20,241.89999389648438,242.64999389648438,236.5,236.8000030517578,8929816
2025-02-21,239.89999389648438,243.0500030517578,238.10000610351562,241.89999389648438,5697387
2025-02-24,234.35000610351562,237.9499969482422,234.0,236.3000030517578,6883143
2025-02-25,233.0,236.6999969482422,232.5500030517578,235.0,5519036
2025-02-27,231.0,233.85000610351562,228.5,233.5,9664032
2025-02-28,225.25,230.5,223.14999389648438,230.0,17237276
2025-03-03,225.1300048828125,226.0,218.36000061035156,224.75,11928529
2025-03-04,226.75999450683594,227.75,215.47999572753906,220.10000610351562,12428265
2025-03-05,228.94000244140625,231.25,226.75999450683594,227.1199951171875,7466729
2025-03-06,232.60000610351562,233.57000732421875,226.7100067138672,231.49000549316406,10439208
2025-03-07,232.88999938964844,236.47000122070312,231.1699981689453,232.60000610351562,9079049
2025-03-10,223.19000244140625,235.0,222.47999572753906,232.88999938964844,16489167
2025-03-11,226.72000122070312,227.25999450683594,220.10000610351562,220.89999389648438,10941588
2025-03-12,224.39999389648438,228.83999633789062,222.36000061035156,227.10000610351562,6994310
2025-03-13,225.42999267578125,230.39999389648438,224.8699951171875,228.14999389648438,16105085
2025-03-17,229.74000549316406,230.4499969482422,226.24000549316406,226.52000427246094,8788971
2025-03-18,229.74000549316406,229.74000549316406,229.74000549316406,229.74000549316406,0
2025-03-19,232.57000732421875,235.13999938964844,231.60000610351562,232.5,8626593
2025-03-20,235.58999633789062,237.0399932861328,232.00999450683594,233.47999572753906,18955995
2025-03-21,242.4199981689453,248.0,235.8000030517578,235.8000030517578,29285333
2025-03-24,243.8300018310547,246.39999389648438,242.75,244.19000244140625,10566066
2025-03-25,242.25,245.3699951171875,240.5500030517578,244.00999450683594,8915800
2025-03-26,239.72000122070312,244.5,239.3699951171875,243.35000610351562,7543985
2025-03-27,242.1699981689453,243.39999389648438,238.64999389648438,238.8699951171875,9935664
2025-03-28,246.3800048828125,254.89999389648438,243.25999450683594,243.44000244140625,32905564
2025-04-01,248.07000732421875,252.1999969482422,246.6999969482422,247.0,11258957
2025-04-02,250.63999938964844,251.5,248.0,250.0500030517578,15337906
2025-04-03,243.30999755859375,249.6199951171875,242.50999450683594,248.0,11141370
2025-04-04,226.00999450683594,241.2100067138672,224.1999969482422,240.55999755859375,38336194
2025-04-07,219.83999633789062,220.8000030517578,205.0,208.0,27024128
2025-04-08,226.66000366210938,227.24000549316406,219.17999267578125,223.0,11309092
2025-04-09,221.94000244140625,224.05999755859375,220.25999450683594,222.0,16889575
2025-04-11,230.3699951171875,231.39999389648438,225.25,228.3000030517578,13886447
2025-04-15,232.69000244140625,234.0,230.10000610351562,234.0,12102239
2025-04-16,241.22000122070312,242.0,231.72000122070312,232.69000244140625,18748952
2025-04-17,243.49000549316406,244.61000061035156,239.25999450683594,241.0,12891813
2025-04-21,249.77999877929688,250.5500030517578,241.75,244.00999450683594,11698653
2025-04-22,247.77999877929688,250.60000610351562,247.25999450683594,248.97000122070312,9896443
2025-04-23,252.1699981689453,252.75,244.9199981689453,248.74000549316406,16555874
2025-04-24,249.3699951171875,251.3699951171875,248.0,250.0,6538518
2025-04-25,246.3300018310547,250.67999267578125,244.39999389648438,249.0,15616265
2025-04-28,250.60000610351562,251.9499969482422,244.3800048828125,246.0,7669983
2025-04-29,245.67999267578125,252.10000610351562,245.10000610351562,251.24000549316406,8030552
2025-04-30,244.4499969482422,247.44000244140625,242.22000122070312,245.5,9822483
2025-05-02,242.74000549316406,246.27000427246094,239.0,241.0,10203190
2025-05-05,239.1999969482422,241.14999389648438,234.5,240.0,20086323
2025-05-06,237.0,242.99000549316406,236.0,241.1300048828125,11350559
2025-05-07,238.6699981689453,240.08999633789062,232.07000732421875,232.3000030517578,16689539
2025-05-08,233.22000122070312,239.33999633789062,231.39999389648438,237.66000366210938,15026122
2025-05-09,234.9600067138672,235.3000030517578,228.4499969482422,229.10000610351562,11184507
2025-05-12,244.02000427246094,244.60000610351562,238.11000061035156,239.0,11374237
2025-05-13,241.16000366210938,245.2899932861328,240.2899932861328,244.14999389648438,9336026
2025-05-14,246.00999450683594,246.89999389648438,241.16000366210938,241.16000366210938,8234859
2025-05-15,247.61000061035156,248.9199981689453,242.3000030517578,244.9499969482422,16812750
2025-05-16,247.27000427246094,249.38999938964844,246.1999969482422,247.05999755859375,8030229
2025-05-19,246.5800018310547,249.4499969482422,244.91000366210938,248.0,8043270
2025-05-20,249.25999450683594,252.6999969482422,246.7899932861328,246.7899932861328,13183059
2025-05-21,248.67999267578125,251.9499969482422,247.75999450683594,251.5,7158307
2025-05-22,241.6699981689453,250.47999572753906,239.61000061035156,248.67999267578125,18502235
2025-05-23,244.24000549316406,244.67999267578125,240.14999389648438,242.5,8725218
2025-05-26,245.94000244140625,247.1300048828125,244.80999755859375,245.3000030517578,7159571
2025-05-27,244.5399932861328,246.85000610351562,242.9199981689453,246.85000610351562,9712093
2025-05-28,242.6699981689453,245.33999633789062,241.3000030517578,244.63999938964844,7385958
2025-05-29,243.0399932861328,244.60000610351562,241.35000610351562,243.60000610351562,12938112
2025-05-30,239.39999389648438,245.19000244140625,238.88999938964844,243.0399932861328,10108840
2025-06-02,238.30999755859375,240.08999633789062,237.66000366210938,239.0,6278145
2025-06-03,237.27000427246094,241.0500030517578,236.60000610351562,240.5,9515918
2025-06-04,238.0500030517578,238.5,235.5,238.0,6733580
2025-06-05,237.77000427246094,239.6199951171875,236.22000122070312,238.0500030517578,8941808
2025-06-06,240.05999755859375,240.47000122070312,237.50999450683594,237.7899932861328,5985346
2025-06-09,242.8000030517578,244.1199951171875,240.5,241.77999877929688,7719525
2025-06-10,244.67999267578125,245.0,242.58999633789062,244.25,7659657
